Name,Speed,Modules,Price/GB,First Word Latency,CAS Latency,Rating,Rating Count,Price
 Kingston KTH-PL426/32G 32 GB  ,DDR4-2666,1 x 32GB,$2.499,14.254 ns,19,0, 0,79.98
 PNY Performance 16 GB  ,DDR4-2666,1 x 16GB,$5.874,14.254 ns,19,0, 0,93.99
 Kingston Server Premier 16 GB  ,DDR4-2666,1 x 16GB,$3.638,14.254 ns,19,0, 0,58.2
 Kingston Server Premier 16 GB  ,DDR4-3200,1 x 16GB,$3.834,13.75 ns,22,0, 0,61.34
 Kingston ValueRAM 32 GB  ,DDR4-2666,1 x 32GB,$2.498,14.254 ns,19,0, 0,79.95
 Mushkin Redline 16 GB  ,DDR4-2666,2 x 8GB,$4.331,12.003 ns,16,0, 0,69.3
 Mushkin Silverline 8 GB  ,DDR4-2133,1 x 8GB,$12.816,14.065 ns,15,0, 0,102.53
 Mushkin Silverline 32 GB  ,DDR4-3200,1 x 32GB,$2.875,13.75 ns,22,0, 0,92.0
 Thermaltake TOUGHRAM XG RGB 16 GB  ,DDR4-3600,2 x 8GB,$10.374,10 ns,18,0, 0,165.99
 Kingston ValueRAM 8 GB  ,DDR4-3200,1 x 8GB,$3.621,13.75 ns,22,0, 0,28.97
 TEAMGROUP T-Force Zeus 32 GB  ,DDR4-3200,1 x 32GB,$1.937,13.75 ns,22,0, 0,61.99
 Corsair Vengeance 8 GB  ,DDR4-2666,2 x 4GB,$4.374,13.503 ns,18,0, 0,34.99
 Kingston ValueRAM 4 GB  ,DDR4-3200,1 x 4GB,$5.992,13.75 ns,22,0, 0,23.97
 Silicon Power SP032GBSFU320F02 32 GB  ,DDR4-3200,1 x 32GB,$1.875,13.75 ns,22,0, 0,59.99
 TEAMGROUP T-Create Classic 16 GB  ,DDR4-3200,1 x 16GB,$2.062,13.75 ns,22,0, 0,32.99
 Kingston FURY Impact 16 GB  ,DDR4-2666,1 x 16GB,$2.966,11.253 ns,15,0, 0,47.45
 Corsair Vengeance Performance 8 GB  ,DDR4-2666,1 x 8GB,$3.124,13.503 ns,18,0, 0,24.99
 Kingston KSM24ED8/16ME 16 GB  ,DDR4-2400,1 x 16GB,$6.812,14.167 ns,17,0, 0,109.0
 Mushkin Redline 32 GB  ,DDR4-2666,2 x 16GB,$1.957,14.254 ns,19,0, 0,62.62
 Kingston ValueRAM 8 GB  ,DDR4-2133,1 x 8GB,$3.124,14.065 ns,15,0, 0,24.99
 Kingston ValueRAM 8 GB  ,DDR4-2400,1 x 8GB,$8.576,14.167 ns,17,0, 0,68.61
 Kingston Server Premier 16 GB  ,DDR4-2666,1 x 16GB,$3.628,14.254 ns,19,0, 0,58.05
 Kingston Server Premier 32 GB  ,DDR4-2666,1 x 32GB,$3.397,14.254 ns,19,0, 0,108.69
 Kingston Server Premier 8 GB  ,DDR4-2933,1 x 8GB,$4.374,14.32 ns,21,0, 0,34.99
 Mushkin Silverline 4 GB  ,DDR4-2133,1 x 4GB,$8.115,14.065 ns,15,0, 0,32.46
 Mushkin Silverline 16 GB  ,DDR4-2666,1 x 16GB,$2.220,14.254 ns,19,0, 0,35.52
 Mushkin Proline 16 GB  ,DDR4-2933,1 x 16GB,$2.802,14.32 ns,21,0, 0,44.83
 Patriot Signature Line 4 GB  ,DDR4-2400,1 x 4GB,$4.763,15.833 ns,19,0, 0,19.05
 Mushkin Redline Lumina 32 GB  ,DDR5-6000,2 x 16GB,$3.437,12 ns,36,0, 0,109.99
 Mushkin MES4S266KF32GX2 64 GB  ,DDR4-2666,2 x 32GB,$1.835,14.254 ns,19,0, 0,117.41
 Crucial CT8G4VFS4213 8 GB  ,DDR4-2133,1 x 8GB,$3.624,14.065 ns,15,0, 0,28.99
 Crucial CT8G4RFS4213 8 GB  ,DDR4-2133,1 x 8GB,$4.746,14.065 ns,15,0, 0,37.97
 Kingston KTH-PL421/8G 8 GB  ,DDR4-2133,1 x 8GB,$3.565,14.065 ns,15,0, 0,28.52
 Kingston Impact 16 GB  ,DDR4-2133,2 x 8GB,$10.249,12.189 ns,13,0, 0,163.99
 Mushkin Essentials 4 GB  ,DDR4-2133,1 x 4GB,$3.917,14.065 ns,15,0, 0,15.67
 Kingston ValueRAM 8 GB  ,DDR4-2133,1 x 8GB,$4.356,14.065 ns,15,0, 0,34.85
 Kingston KVR21R15S4/8I 8 GB  ,DDR4-2133,1 x 8GB,$4.999,14.065 ns,15,0, 0,39.99
 G.Skill Trident Z 64 GB  ,DDR4-3200,8 x 8GB,$7.469,8.75 ns,14,0, 0,478.0
 Crucial CT8G4RFS424A 8 GB  ,DDR4-2400,1 x 8GB,$3.624,14.167 ns,17,0, 0,28.99
 V7 V7192008GBS 8 GB  ,DDR4-2400,1 x 8GB,$3.936,14.167 ns,17,0, 0,31.49
 Mushkin Redline 32 GB  ,DDR4-2800,2 x 16GB,$7.993,12.143 ns,17,0, 0,255.79
 Kingston KCP424SS8/8 8 GB  ,DDR4-2400,1 x 8GB,$4.161,14.167 ns,17,0, 0,33.29
 Crucial CT2K4G4SFS624A 8 GB  ,DDR4-2400,2 x 4GB,$4.994,14.167 ns,17,0, 0,39.95
 G.Skill Trident Z Royal 16 GB  ,DDR4-4000,2 x 8GB,$8.429,8.5 ns,17,0, 0,134.87
 G.Skill Trident Z 16 GB  ,DDR4-3466,2 x 8GB,$14.312,9.233 ns,16,0, 0,229.0
 Kingston KVR26S19D8/16 16 GB  ,DDR4-2666,1 x 16GB,$2.682,14.254 ns,19,0, 0,42.91
 Kingston KSM26RS8/8MEI 8 GB  ,DDR4-2666,1 x 8GB,$4.355,14.254 ns,19,0, 0,34.84
 Kingston KCP426SS6/4 4 GB  ,DDR4-2666,1 x 4GB,$5.955,12.753 ns,17,0, 0,23.82
 Thermaltake TOUGHRAM 16 GB  ,DDR4-4400,2 x 8GB,$11.874,8.636 ns,19,0, 0,189.99
 Thermaltake TOUGHRAM 16 GB  ,DDR4-3200,2 x 8GB,$9.061,10 ns,16,0, 0,144.98
 Kingston KSM26RS8/16MEI 16 GB  ,DDR4-2666,1 x 16GB,$15.688,14.254 ns,19,0, 0,251.0
 Kingston Server Premier 8 GB  ,DDR4-3200,1 x 8GB,$4.580,13.75 ns,22,0, 0,36.64
 Kingston Server Premier 8 GB  ,DDR4-2666,1 x 8GB,$4.008,14.254 ns,19,0, 0,32.06
 Kingston Server Premier 16 GB  ,DDR4-3200,1 x 16GB,$10.688,13.75 ns,22,0, 0,171.0
 Kingston ValueRAM 16 GB  ,DDR4-2666,1 x 16GB,$2.886,14.254 ns,19,0, 0,46.18
 Mushkin Redline 32 GB  ,DDR4-3200,2 x 16GB,$8.094,10 ns,16,0, 0,259.0
